Song2	Artist1	Song1	Preview_URL
2W2ieVidLIx9TDvxu0ZT6F	Tina Turner	The Best - Edit	https://p.scdn.co/mp3-preview/738d50b081e945b2ef2b392e902571b261b92ed1?cid=fa83a2fec7c440b7a2795d600d6b2c7e
1jDJFeK9x3OZboIAHsY9k2	Elton John	I'm Still Standing	not available
1EzrEOXmMH3G43AXT1y7pA	Jason Mraz	I'm Yours	https://p.scdn.co/mp3-preview/c58f1bc9160754337b858a4eb824a6ac2321041d?cid=fa83a2fec7c440b7a2795d600d6b2c7e
7FwBtcecmlpc1sLySPXeGE	Bruce Springsteen	Dancing In the Dark	https://p.scdn.co/mp3-preview/ca523bfc94766689529e443009bcec6b56cf8b6a?cid=fa83a2fec7c440b7a2795d600d6b2c7e
0mUyMawtxj1CJ76kn9gIZK	Daniel Powter	Bad Day	https://p.scdn.co/mp3-preview/0124255ee5fc654a8fdf8573181d516f1eb1f410?cid=fa83a2fec7c440b7a2795d600d6b2c7e
45aBsnKRWUzhwbcqOJLwfe	Keala Settle	This Is Me	https://p.scdn.co/mp3-preview/4e3a8d43df85b32a1d056f2c3e6c745d6da46359?cid=fa83a2fec7c440b7a2795d600d6b2c7e
4KoecuyOpZaNFZ0UqVsllc	Uncle Kracker	Follow Me	https://p.scdn.co/mp3-preview/482cf9985443c2e4907eff3c81f1107616a42ef1?cid=fa83a2fec7c440b7a2795d600d6b2c7e
7qiZfU4dY1lWllzX7mPBI3	Ed Sheeran	Shape of You	https://p.scdn.co/mp3-preview/84462d8e1e4d0f9e5ccd06f0da390f65843774a2?cid=fa83a2fec7c440b7a2795d600d6b2c7e
7dxiorC4Um7Ph0fAPsVn76	Kylie Minogue	Can't Get You out of My Head	https://p.scdn.co/mp3-preview/8698fb43a16503ad290e738649a19d1663b9cbc6?cid=fa83a2fec7c440b7a2795d600d6b2c7e
5QJSD5GQOq72OmwLV5IHUV	Simply Red	Stars	https://p.scdn.co/mp3-preview/3b889a8a0224fdd82021e7226e51fdcaa572413e?cid=fa83a2fec7c440b7a2795d600d6b2c7e
3wACqF2VNhmiUMwXn7U13j	Electric Guest	More	https://p.scdn.co/mp3-preview/3028197cd6a0a971bbcf240942e29d0f9a960538?cid=fa83a2fec7c440b7a2795d600d6b2c7e
5AoTuHE5P5bvC7BBppYnja	Aretha Franklin	Respect - 2003 Remaster	https://p.scdn.co/mp3-preview/e18589b60ce0400aa86f5a63a6da49396f1cc6bc?cid=fa83a2fec7c440b7a2795d600d6b2c7e
265Anh9hGoozFigjUVLUeD	Paolo Nutini	New Shoes	https://p.scdn.co/mp3-preview/d49eccb4b21bcf4906633f52d2f1f30304183565?cid=fa83a2fec7c440b7a2795d600d6b2c7e
5M9XpS7kkTRjIge1IAz3yI	James Morrison	My Love Goes On (feat. Joss Stone)	https://p.scdn.co/mp3-preview/497c5c240b067274da929db6f7a5e78457dc2e86?cid=fa83a2fec7c440b7a2795d600d6b2c7e
6b8Be6ljOzmkOmFslEb23P	Bruno Mars	24K Magic	https://p.scdn.co/mp3-preview/3213a35ec32d4c747e794072a5ef7b464b4fcb69?cid=fa83a2fec7c440b7a2795d600d6b2c7e
3s4U7OHV7gnj42VV72eSZ6	Clean Bandit	Rather Be (feat. Jess Glynne)	https://p.scdn.co/mp3-preview/a9d9d2d68603e22dd2f04693c8e29e4f5823e09f?cid=fa83a2fec7c440b7a2795d600d6b2c7e
39lSeqnyjZJejRuaREfyLL	Duran Duran	Hungry Like the Wolf - 2009 Remaster	https://p.scdn.co/mp3-preview/5776fc355b811f08fc4143bcf039706d56bcc843?cid=fa83a2fec7c440b7a2795d600d6b2c7e
3dNcq4dzEtbFUM4PGeHHXp	NONONO	Pumpin Blood	https://p.scdn.co/mp3-preview/9ede67ec47ad3e03b702af113b6fd8565e58f12d?cid=fa83a2fec7c440b7a2795d600d6b2c7e
2Foc5Q5nqNiosCNqttzHof	Daft Punk	Get Lucky (feat. Pharrell Williams & Nile Rodgers) - Radio Edit	https://p.scdn.co/mp3-preview/92d40a2ae211cceb264e9ee1e67fe05f4d788200?cid=fa83a2fec7c440b7a2795d600d6b2c7e
0MHXrqn909p0LRTPsNsGEi	Curtis Mayfield	Move On Up	https://p.scdn.co/mp3-preview/1e239430ca65ef330d01716c14c7e1e91165e447?cid=fa83a2fec7c440b7a2795d600d6b2c7e
5p9XWUdvbUzmPCukOmwoU3	KT Tunstall	Suddenly I See	not available
5rgy6ghBq1eRApCkeUdJXf	fun.	We Are Young (feat. Janelle Monáe)	https://p.scdn.co/mp3-preview/af96d9b11588ea7d7754ccf2a8cefa7ead23a7d6?cid=fa83a2fec7c440b7a2795d600d6b2c7e
1vxw6aYJls2oq3gW0DujAo	Gnarls Barkley	Crazy	https://p.scdn.co/mp3-preview/b05681b8d3d07a6e0eed3a69d7e6bc221064d8e6?cid=fa83a2fec7c440b7a2795d600d6b2c7e
7EI6Iki24tBHAMxtb4xQN2	Rita Ora	Anywhere	https://p.scdn.co/mp3-preview/ec024df926734cd185ae9fde8d081cc4d451c4d9?cid=fa83a2fec7c440b7a2795d600d6b2c7e
78twQ5XCFJMTE37ZSU0gsj	Duffy	Mercy	not available
69uxyAqqPIsUyTO8txoP2M	Coldplay	Adventure of a Lifetime	https://p.scdn.co/mp3-preview/f5c8203c517a906dd581e0faeca84d1e0206c8b6?cid=fa83a2fec7c440b7a2795d600d6b2c7e
22sLuJYcvZOSoLLRYev1s5	Madonna	Material Girl	https://p.scdn.co/mp3-preview/5ff7f7b7d2af1a747da275bed3c49054c01b5b1c?cid=fa83a2fec7c440b7a2795d600d6b2c7e
34L2ThvPUNNAMUZ5Ei1F54	Hard-FI	Hard to Beat	https://p.scdn.co/mp3-preview/055a5e06f77cba79f1f5840822d4e7ff06ae0ce3?cid=fa83a2fec7c440b7a2795d600d6b2c7e
2tn9zXqIZJbgL1swqwOktz	Fatboy Slim	Praise You - Radio Edit	https://p.scdn.co/mp3-preview/d1d6a884527c825c67fd6c93d65e81ac6d3324f4?cid=fa83a2fec7c440b7a2795d600d6b2c7e
2UVLuddklEVak5PXgC7baA	Deee-Lite	Groove Is in the Heart	https://p.scdn.co/mp3-preview/9f04c5adba9415770b90b9d08bf055752c1d19fd?cid=fa83a2fec7c440b7a2795d600d6b2c7e
6lyjWvSUgYtX26zfrQ6gn8	Birdy	Keeping Your Head Up	https://p.scdn.co/mp3-preview/101bf12664989f8bae24506cc6daae3abef06382?cid=fa83a2fec7c440b7a2795d600d6b2c7e
6PCUP3dWmTjcTtXY02oFdT	Ed Sheeran	Castle on the Hill	https://p.scdn.co/mp3-preview/beb4ed48cca5d2a792e877c7efe92d54046eac67?cid=fa83a2fec7c440b7a2795d600d6b2c7e
1KmqJunkjyiMCrXqZ5uu6q	Kylie Minogue	Wow	https://p.scdn.co/mp3-preview/154a76e93b90df39ca531ed20efe3fd554de34be?cid=fa83a2fec7c440b7a2795d600d6b2c7e
1L8ywX9DcRYBcMTv5X1mF9	Jess Glynne	Don't Be so Hard on Yourself	https://p.scdn.co/mp3-preview/508e071166fb8c564b90a1dc6c37f41e6544f077?cid=fa83a2fec7c440b7a2795d600d6b2c7e
5jSz894ljfWE0IcHBSM39i	Prince	Raspberry Beret	https://p.scdn.co/mp3-preview/80cd007d427fcfd8c9a9139cfc4fd7b20bfead4c?cid=fa83a2fec7c440b7a2795d600d6b2c7e
5tf1VVWniHgryyumXyJM7w	Robin Schulz	Sugar (feat. Francesco Yates)	https://p.scdn.co/mp3-preview/c4b6941542e99f1a0cf480d6b1ed033be783a3fa?cid=fa83a2fec7c440b7a2795d600d6b2c7e
05wIrZSwuaVWhcv5FfqeH0	Katrina & The Waves	Walking On Sunshine	not available
64B4UbGRLtGRBtiN2m8OvF	The B-52's	Love Shack - Edit	https://p.scdn.co/mp3-preview/f5129c929d3bb96c1436573044d14089f9a136b2?cid=fa83a2fec7c440b7a2795d600d6b2c7e
2olVm1lHicpveMAo4AUDRB	Huey Lewis & The News	The Power Of Love	not available
0G3fbPbE1vGeABDEZF0jeG	CHIC	Good Times	https://p.scdn.co/mp3-preview/6e13f6305e059e7cd762d5cfa8b83787a059d813?cid=fa83a2fec7c440b7a2795d600d6b2c7e
1vTntttEXlVHk4uj1vtVEe	Dua Lipa	Be the One	https://p.scdn.co/mp3-preview/1eb421afdfa6d7eec592423070f2f6c1e3dfe466?cid=fa83a2fec7c440b7a2795d600d6b2c7e
5wD6de7Fz1QfxVNkv1SEy7	Lily Allen	LDN	https://p.scdn.co/mp3-preview/e83fc9697a67d08f0aaf52a0dcfa4807a6411f52?cid=fa83a2fec7c440b7a2795d600d6b2c7e
7mimnm2QlSzW3J38FRMETP	Sister Sledge	Thinking of You	https://p.scdn.co/mp3-preview/6b878c0e2cdcd7991ce50628f59e7c31135c7d04?cid=fa83a2fec7c440b7a2795d600d6b2c7e
2WfaOiMkCvy7F5fcp2zZ8L	a-ha	Take on Me	https://p.scdn.co/mp3-preview/0f980d0fac59f77123d0272b78bce97f1374d9e9?cid=fa83a2fec7c440b7a2795d600d6b2c7e
4y1LsJpmMti1PfRQV9AWWe	Cyndi Lauper	Girls Just Want to Have Fun	https://p.scdn.co/mp3-preview/7a91e696b3f362ff96b3c9dfc3c6d4a34127459b?cid=fa83a2fec7c440b7a2795d600d6b2c7e
0d28khcov6AiegSCpG5TuT	Gorillaz	Feel Good Inc.	https://p.scdn.co/mp3-preview/7388c425022ced92b1caa7f73bcf0cb3080aee47?cid=fa83a2fec7c440b7a2795d600d6b2c7e
53Za5vyGc1x7GxgJVRjRKc	Rufus	Ain't Nobody	https://p.scdn.co/mp3-preview/a947ed0964b7570d66ba6a22d66483c87dc50f31?cid=fa83a2fec7c440b7a2795d600d6b2c7e
7ntXYU4zboGuq5ZunkrXRB	Smash Mouth	All Star	not available
1kYwPA6nQk0qGUeGi6Ccsi	Eliza Doolittle	Skinny Genes	https://p.scdn.co/mp3-preview/c74cef1db924e1e4b2a2a6b6f5de4c178c0b1a05?cid=fa83a2fec7c440b7a2795d600d6b2c7e
3MFa9idQuY4iJLWsZl3tIQ	Candi Staton	Young Hearts Run Free	https://p.scdn.co/mp3-preview/b0b96bb7e0e4f151ce0c64349e74cfc11cba326b?cid=fa83a2fec7c440b7a2795d600d6b2c7e
3YTJxdgzKF1EBfwwykSnXJ	Phil Collins	Sussudio - 2016 Remaster	https://p.scdn.co/mp3-preview/34c4bcdefc759da084e51cd7df543b8c37f77f71?cid=fa83a2fec7c440b7a2795d600d6b2c7e
0snPJPxkk0MbTc0xeUvAPt	Lionel Richie	Dancing On The Ceiling	not available
4eGHlplaq1ME8oetnTuFFf	Sam & Dave	Soul Man	https://p.scdn.co/mp3-preview/2afe192d65a0878c54bcddcbda619e939ef570af?cid=fa83a2fec7c440b7a2795d600d6b2c7e
6hs3SDnbO3f6VQuPO4KBEb	Rusted Root	Send Me on My Way	https://p.scdn.co/mp3-preview/54067f16358d1a0f18be88f186590b271241bd6a?cid=fa83a2fec7c440b7a2795d600d6b2c7e
5IKLwqBQG6KU6MP2zP80Nu	Sister Sledge	We Are Family	https://p.scdn.co/mp3-preview/26f5886af9af728d758a84ff045baab992878692?cid=fa83a2fec7c440b7a2795d600d6b2c7e
38Ngied9rBORlAbLYNCl4k	Talking Heads	Once in a Lifetime - 2005 Remaster	https://p.scdn.co/mp3-preview/892275affb593ba3641ead6a4e87df2473c8e833?cid=fa83a2fec7c440b7a2795d600d6b2c7e
4CcSw8wQAHYf4XNckayPoc	Annie Lennox	Walking on Broken Glass	https://p.scdn.co/mp3-preview/5fd862611e0a7a205759183238c21f37b96ea4c5?cid=fa83a2fec7c440b7a2795d600d6b2c7e
3UlWhHUTCSw2LvnQkmDEs8	Mike & The Mechanics	Over My Shoulder	https://p.scdn.co/mp3-preview/b67fed5e22ce4532db176b20c36b57b9ddb9bc3c?cid=fa83a2fec7c440b7a2795d600d6b2c7e
43eBgYRTmu5BJnCJDBU5Hb	Duran Duran	Rio - 2009 Remaster	https://p.scdn.co/mp3-preview/911346ddb91da91b73b26592c64aff6c3621996f?cid=fa83a2fec7c440b7a2795d600d6b2c7e
4jhsuQCUCJKA5f0bXb6XdJ	Talk Talk	It's My Life - 1997 Remaster	https://p.scdn.co/mp3-preview/88114f34b988daf22d4e1dda080492981a06c9a2?cid=fa83a2fec7c440b7a2795d600d6b2c7e
5qyq1H5OPMlfuvZQ1wQNo7	Jackie Wilson	(Your Love Keeps Lifting Me) Higher & Higher	https://p.scdn.co/mp3-preview/6c11178b8aab778d455e09f9f33754ffc55c0de2?cid=fa83a2fec7c440b7a2795d600d6b2c7e
1cjXYzFXdHGppaMFFvU64g	Aztec Camera	Somewhere in My Heart	not available
4jacsL77ZYnpInmTtUBaJW	Junior Senior	Move Your Feet	https://p.scdn.co/mp3-preview/c0c958cec9f9ef7cc685eb5645a971fc0d84c7e5?cid=fa83a2fec7c440b7a2795d600d6b2c7e
0ijhkvBpA7OBlY4clWSUZw	Daft Punk	One More Time - Radio Edit [Short Radio Edit]	https://p.scdn.co/mp3-preview/9bffd7dda9b9b9c72f9404591167f40fd857b459?cid=fa83a2fec7c440b7a2795d600d6b2c7e
7jmHyHMEqm9MJWiMAneF05	Ben E. King	Stand by Me	https://p.scdn.co/mp3-preview/a2836da282e945651944f1cf86680caff41fff6c?cid=fa83a2fec7c440b7a2795d600d6b2c7e
0JWqhXZWac03JFnt6qafGG	Fleetwood Mac	Don't Stop - 2018 Remaster	https://p.scdn.co/mp3-preview/5a3fe963fccffe2bf61ee5c608e00ccebae638c6?cid=fa83a2fec7c440b7a2795d600d6b2c7e
2HcokWTBGI5EjGeNVLgd8Q	Steve Winwood	Higher Love - Single Version	not available
4y5wDvvTBYcIozCTrFhKXR	Rod Stewart	Sailing (with The Royal Philharmonic Orchestra)	https://p.scdn.co/mp3-preview/7eab56c294a5412f23aa137f901a91c26eec2e19?cid=fa83a2fec7c440b7a2795d600d6b2c7e
0wnJdLDUi9fkDl5nxhDlqO	Bananarama	Cruel Summer	https://p.scdn.co/mp3-preview/a6b3f58b1c94d2e14ec7f95eb7970bf87fbf2d5d?cid=fa83a2fec7c440b7a2795d600d6b2c7e
0bRXwKfigvpKZUurwqAlEh	Bill Withers	Lovely Day	https://p.scdn.co/mp3-preview/300afa67fbdef1d924d3ac8730f308e7fae85823?cid=fa83a2fec7c440b7a2795d600d6b2c7e
4SGBuq37Ol4HJr7pQqFMKa	Sonny & Cher	I Got You Babe	https://p.scdn.co/mp3-preview/aefc2da104b3209c73b236fa189a946ee9dfe8b3?cid=fa83a2fec7c440b7a2795d600d6b2c7e
0bzbvANY6oETSJLc0wlVGY	Taylor Swift	Lover	not available
4VginDwYTP2eaHJzO0QMjG	Post Malone	Circles	not available
3707IBa4HnS3zDDoWfeUBl	Charlie Puth	I Warned Myself	https://p.scdn.co/mp3-preview/b4185f469a9b8997d96e5835320cdb91fe89d724?cid=fa83a2fec7c440b7a2795d600d6b2c7e
4kV4N9D1iKVxx1KLvtTpjS	Ariana Grande	break up with your girlfriend, i'm bored	not available
0XMQuzgUJu7AjruBHzTg4Z	for KING & COUNTRY	God Only Knows (Timbaland Remix)	https://p.scdn.co/mp3-preview/31c5eb43ca9b9ca47d2362ebcffa9c71294c2c4c?cid=fa83a2fec7c440b7a2795d600d6b2c7e
22oEJW6r2rMb9z4IntfyEa	Panic! At The Disco	Hey Look Ma, I Made It	https://p.scdn.co/mp3-preview/724c46d8f0fb7ad7277eb244f1f865d33cd1f246?cid=fa83a2fec7c440b7a2795d600d6b2c7e
3QmolSZqjjLksTUvZJ6pPS	Jonas Brothers	Cool	not available
44ADyYoY5liaRa3EOAl4uf	Miley Cyrus	Slide Away	https://p.scdn.co/mp3-preview/0cff2bb99981e4c697a584cbac6f5225d08a1e3f?cid=fa83a2fec7c440b7a2795d600d6b2c7e
0IhTEIjFaRt3B2NQYf9azQ	David Guetta	Thing For You (With Martin Solveig)	https://p.scdn.co/mp3-preview/11bbbafe92be26d8764f2f033249589881949599?cid=fa83a2fec7c440b7a2795d600d6b2c7e
6LsAAHotRLMOHfCsSfYCsz	Shawn Mendes	If I Can't Have You	not available
5N8iCZZbqwxmQKUUabbnd3	Andy Grammer	"Don't Give Up On Me - (From ""Five Feet Apart"")"	https://p.scdn.co/mp3-preview/c00c19589796dc3f1725c0c24f10e0e16000994e?cid=fa83a2fec7c440b7a2795d600d6b2c7e
6jmZlyf9DxcIoRrjw02YXm	Lil Nas X	Old Town Road - Remix	https://p.scdn.co/mp3-preview/672c1149fba6cdd86c587b0473e3c020e101e2af?cid=fa83a2fec7c440b7a2795d600d6b2c7e
4hPpVbbakQNv8YTHYaOJP4	Marshmello	One Thing Right	https://p.scdn.co/mp3-preview/86a860d6266e657a2a47b7c2266a9a98c1ba564d?cid=fa83a2fec7c440b7a2795d600d6b2c7e
6moU77g9RQyMzHNuKEaQKq	Ali Gatie	It's You	https://p.scdn.co/mp3-preview/1219afc55c445aa7c2776f6389a361a4fb55b570?cid=fa83a2fec7c440b7a2795d600d6b2c7e
3yNZ5r3LKfdmjoS3gkhUCT	Billie Eilish	bad guy (with Justin Bieber)	not available
3GJ4hzg4lrGwU51Y3VARbF	Dan + Shay	Speechless	https://p.scdn.co/mp3-preview/69de5cae36cc21287d66bcb93f3ba178198615c5?cid=fa83a2fec7c440b7a2795d600d6b2c7e
3npzogdOEiVsieXmmhBepL	Maren Morris	The Bones	https://p.scdn.co/mp3-preview/fc33627ba3c42dbabe573a25fdc467375df2d7f1?cid=fa83a2fec7c440b7a2795d600d6b2c7e
5W2ALRJgFzaOLECIwkc7zK	KOLIDESCOPES	Foundations	https://p.scdn.co/mp3-preview/03828fe1cee924e6cc0343c6d5aab550efc971f2?cid=fa83a2fec7c440b7a2795d600d6b2c7e
05CwHjIk71RXVU40boRMnR	The Chainsmokers	Call You Mine	not available
6vBdBCoOhKHiYDDOcorfNo	Post Malone	Goodbyes (Feat. Young Thug)	not available
4NmE2ytXI8S2svTRSmEdpO	Katy Perry	Small Talk	not available
2Z8WuEywRWYTKe1NybPQEW	Twenty One Pilots	Ride	https://p.scdn.co/mp3-preview/26fc2318d6ebad09ae7aed7adfce2b28413cea7e?cid=fa83a2fec7c440b7a2795d600d6b2c7e
6kls8cSlUyHW2BUOkDJIZE	Ellie Goulding	Hate Me (with Juice WRLD)	not available
5PYQUBXc7NYeI1obMKSJK0	Katy Perry	Never Really Over	not available
0mjAU3yKR1QnXnHtjGJqTM	OneRepublic	Rescue Me	not available
4Sib57MmYGJzSvkW84jTwh	Taylor Swift	ME! (feat. Brendon Urie of Panic! At The Disco)	not available
58q2HKrzhC3ozto2nDdN4z	Cardi B	I Like It	https://p.scdn.co/mp3-preview/0f8734f51bb0a419959fdad3a0852621f9e6bc89?cid=fa83a2fec7c440b7a2795d600d6b2c7e
0KKkJNfGyhkQ5aFogxQAPU	Bruno Mars	That's What I Like	https://p.scdn.co/mp3-preview/f09116ce18bd77f543e68a925e5a96509e79ac6a?cid=fa83a2fec7c440b7a2795d600d6b2c7e
29fRTIKsJhLUJoldM89GZS	Taylor Swift	You Need To Calm Down	not available
3CRDbSIZ4r5MsZ0YwxuEkn	Twenty One Pilots	Stressed Out	https://p.scdn.co/mp3-preview/0e0951b811f06fea9162eb7e95e4bae4802d97af?cid=fa83a2fec7c440b7a2795d600d6b2c7e
7iDa6hUg2VgEL1o1HjmfBn	Bebe Rexha	Meant to Be (feat. Florida Georgia Line)	https://p.scdn.co/mp3-preview/8965aca26c5af239f57cb6ec1570db1fd8be00f1?cid=fa83a2fec7c440b7a2795d600d6b2c7e
0oagwWkGlBoACUuKvTmqZV	P!nk	A Million Dreams	https://p.scdn.co/mp3-preview/10dfe3049db13b3466fd5c957bb0dfcac9283327?cid=fa83a2fec7c440b7a2795d600d6b2c7e
2JzZzZUQj3Qff7wapcbKjc	Wiz Khalifa	See You Again (feat. Charlie Puth)	https://p.scdn.co/mp3-preview/590bd9bcd6271980f996a447d6e7b0b651cc3dc5?cid=fa83a2fec7c440b7a2795d600d6b2c7e
4y3OI86AEP6PQoDE6olYhO	Jonas Brothers	Sucker	not available
3ngc7rGlfeFaskU90EWl4R	Lauren Daigle	You Say	not available
3id2EVGKc3eFAMn9nFnB0r	Lukas Graham	Love Someone	not available
7I3skNaQdvZSS7zXY2VHId	Twenty One Pilots	The Hype	https://p.scdn.co/mp3-preview/854ee3b17e484b0727dffe62e50f8549ce66ffee?cid=fa83a2fec7c440b7a2795d600d6b2c7e
6V9fHiv84WlVTg7CSnIVY2	Halsey	Graveyard	not available
4sWuPniHClkInYAnzXAYUF	NLE Choppa	Camelot	https://p.scdn.co/mp3-preview/d6195f6f5f78ed5dc8bb8b5b1ae8456564912592?cid=fa83a2fec7c440b7a2795d600d6b2c7e
4LRKHjC3WH5AKZSGZzlnGk	Lizzo	Tempo (feat. Missy Elliott)	https://p.scdn.co/mp3-preview/e75e1519123e780dff439d0eea7de584e0fd0cb1?cid=fa83a2fec7c440b7a2795d600d6b2c7e
3950uQm4KQL3ckerKBeXYp	Guapdad 4000	Gucci Pajamas (feat. Chance the Rapper and Charlie Wilson)	https://p.scdn.co/mp3-preview/e726b14668627c5fb930f081c9d799471b93ff0f?cid=fa83a2fec7c440b7a2795d600d6b2c7e
4B7fTyj1FIPvP9tT5X3DnR	Drake	Behind Barz - Bonus	https://p.scdn.co/mp3-preview/73e9e47faa119ff50413dc7068362cbc1aef6c65?cid=fa83a2fec7c440b7a2795d600d6b2c7e
3g8sG483Es7NcJyXgkF1nT	Gucci Mane	Big Booty (feat. Megan Thee Stallion)	https://p.scdn.co/mp3-preview/b40c40518744a1ae9a5c18a48ba85fc45025d6a9?cid=fa83a2fec7c440b7a2795d600d6b2c7e
3TXKwYk2H7hZQFB0j8z4yq	Wale	On Chill (feat. Jeremih)	https://p.scdn.co/mp3-preview/6a7b7e75ae5dd5710051f4ab6d6c954c0b7b4f20?cid=fa83a2fec7c440b7a2795d600d6b2c7e
7H1591r6SfmZZh6BUE7Gue	PnB Rock	Fendi (feat. Nicki Minaj & Murda Beatz)	https://p.scdn.co/mp3-preview/34fc6de54a6cba8e37ed9cccf6e2706205887159?cid=fa83a2fec7c440b7a2795d600d6b2c7e
25AEevSO1lu4EKMIP5Sy5p	Kevin Gates	By My Lonely	https://p.scdn.co/mp3-preview/812b5f5a471965eddc5e340ba5c159848be58ef7?cid=fa83a2fec7c440b7a2795d600d6b2c7e
4YAH0VsqkTacLE14OjhJKh	Ol' Dirty Bastard	Got Your Money (feat. Kelis)	https://p.scdn.co/mp3-preview/0d2dc14402b6d3f71b3e429bab96c107d8ddb9af?cid=fa83a2fec7c440b7a2795d600d6b2c7e
0MdSezTbC54SIPQkXrvHrp	Shoreline Mafia	Wings	https://p.scdn.co/mp3-preview/e5397ea86c2d16d5bb3fb07f601a05f8b975c122?cid=fa83a2fec7c440b7a2795d600d6b2c7e
6BuM812WOnmiZ3sQdEwL4T	83 Babies	No Cap (feat. Rich The Kid)	https://p.scdn.co/mp3-preview/21e3a8f03203f593b8ccc832a0b17b903653047a?cid=fa83a2fec7c440b7a2795d600d6b2c7e
05WepN8vrMLJG5r8XRdLeL	DaBaby	INTRO	not available
4sjiIpEv617LDXaidKioOI	YNW Melly	223's (feat. 9lokknine)	https://p.scdn.co/mp3-preview/66004e52c8bdda0d39a9aa99bbc549df1a4e15e6?cid=fa83a2fec7c440b7a2795d600d6b2c7e
1QxwcqdPXQKcHsDthDeE9i	Fetty Wap	Brand New	https://p.scdn.co/mp3-preview/4d369d1d29026d195742b95c3ced05732693f6b9?cid=fa83a2fec7c440b7a2795d600d6b2c7e
7MaqxK7LOZD2ND3s3DF7TL	Young Scooter	Petty (feat. Lil Baby)	https://p.scdn.co/mp3-preview/f1edea5cbd870eb383fff64e97f0ec6a4457fb73?cid=fa83a2fec7c440b7a2795d600d6b2c7e
7FEwp8BavoEVE3AnxJDchc	Chris Brown	No Guidance (feat. Drake)	https://p.scdn.co/mp3-preview/7c3bc7b4d1741a001463b570fe29f922d9c42bd6?cid=fa83a2fec7c440b7a2795d600d6b2c7e
0BOmhToQ03yOdpzYKMEnAg	Gunna	Baby Birkin	https://p.scdn.co/mp3-preview/4ed68006ecd1fb0bb834b15fc289b2d55fcd43b8?cid=fa83a2fec7c440b7a2795d600d6b2c7e
5LTdRSQOg63EazLbKZbWn2	Saweetie	My Type (feat. City Girls & Jhené Aiko) - Remix	https://p.scdn.co/mp3-preview/21f03b43d1a6551691894cec2fd991fa53692a84?cid=fa83a2fec7c440b7a2795d600d6b2c7e
1Yu378yDTmy6EIDYNIEALh	Gucci Mane	Richer Than Errybody (feat. YoungBoy Never Broke Again & DaBaby)	https://p.scdn.co/mp3-preview/e6216adb6f375a0dff40cb65d73250c5fb1d53da?cid=fa83a2fec7c440b7a2795d600d6b2c7e
2B7UWqNqKgPVGQQ6FXn2PP	Mahalia	What You Did (feat. Ella Mai)	https://p.scdn.co/mp3-preview/66fd92a5d15e2ea822e7990639f4ada5ca9a0a25?cid=fa83a2fec7c440b7a2795d600d6b2c7e
4SnJ5y9SUN7MFx2Ngb0FLL	Aaron Rose	FTW (feat. Joey Bada$$ & Chuck Strangers)	https://p.scdn.co/mp3-preview/bea035e57649f4ec8eae2d041baad0fc012ffb82?cid=fa83a2fec7c440b7a2795d600d6b2c7e
1GeNui6m825V8jP4uKiIaH	Young Thug	Bad Bad Bad (feat. Lil Baby)	https://p.scdn.co/mp3-preview/909f15e56869916ec4a0b8bc846c6282fab32a44?cid=fa83a2fec7c440b7a2795d600d6b2c7e
3sufgB1pM6cLtCtFWgqQAH	IDK	24	https://p.scdn.co/mp3-preview/4f361054dbc2989ceabd146c26aeb8935b67ba38?cid=fa83a2fec7c440b7a2795d600d6b2c7e
2xE16muNCmhZwSOv3i1d1H	A Boogie Wit da Hoodie	Mood Swings	https://p.scdn.co/mp3-preview/6624c5f2bd5d29d8ed40b4b65ec97ffc178480f3?cid=fa83a2fec7c440b7a2795d600d6b2c7e
570fgRkd58jDYC4uYAg74V	MadeinTYO	Stop Calling (feat. Key Glock & Tay Money)	https://p.scdn.co/mp3-preview/cb92f3ad64abbe2a3961dd22638b01dcbd15371b?cid=fa83a2fec7c440b7a2795d600d6b2c7e
0MLi0xtqUGYzIDPHEc0SdT	Lil Skies	More Money More Ice	https://p.scdn.co/mp3-preview/cf24154a263232f343ef3c6faff292070a0674ee?cid=fa83a2fec7c440b7a2795d600d6b2c7e
01jBJGEa9Ex9W2IjkIzuY6	Lizzo	Truth Hurts (DaBaby Remix)	https://p.scdn.co/mp3-preview/5bfcb49c634c25e7cb4efbeca9f672ef8d0b84e5?cid=fa83a2fec7c440b7a2795d600d6b2c7e
2HCPn9zy2dN1UbHhEk5VaH	AGNEZ MO	Diamonds (feat. French Montana)	https://p.scdn.co/mp3-preview/888355a2973ab157f2e970585ee5c770d5c1c355?cid=fa83a2fec7c440b7a2795d600d6b2c7e
5Lf2ITlU2ENc699dORAwae	Ar'mon & Trey	Just in Case (feat. Yung Bleu)	https://p.scdn.co/mp3-preview/1cb390f7563e9f5a7bacf97996bba5ae28af2825?cid=fa83a2fec7c440b7a2795d600d6b2c7e
3MsOBg104Lz2M9w2grNRsS	Fantasia	Holy Ghost	https://p.scdn.co/mp3-preview/01686399edfbc636cf422663ad3db04e80b0470e?cid=fa83a2fec7c440b7a2795d600d6b2c7e
5lw8Mgb4LyhriPIC86gV6e	YBN Cordae	RNP (feat. Anderson .Paak)	https://p.scdn.co/mp3-preview/a74bdd4a7eec8772c8f1c9538de440d9f3da84f5?cid=fa83a2fec7c440b7a2795d600d6b2c7e
